Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
052790,KOSDAQ,액토즈소프트,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,2001-08-14,12월,구오하이빈(Guo Haibin),http://www.actoz.com,서울특별시
131400,KOSDAQ,액트,전자부품 제조업,연성회로기판,2010-12-27,12월,"김성범,윤경욱 각자대표",http://www.actfpc.com,대구광역시
290740,KOSDAQ,액트로,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비,2018-08-28,12월,하동길,http://www.actro.co.kr,경기도
238090,KOSDAQ,앤디포스,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름",2016-10-12,12월,김장호,http://www.ndfos.com,충청북도
092600,KOSDAQ,앤씨앤,반도체 제조업,영상처리용 시스템반도체,2007-06-26,12월,김경수,http://nc-and.com,경기도
129890,KOSDAQ,앱코,컴퓨터 및 주변장치 제조업,"게이밍기어, 뉴라이프가전 등",2020-12-02,12월,오광근,http://www.abko.co.kr,서울특별시
174900,KOSDAQ,앱클론,의료용품 및 기타 의약 관련제품 제조업,항체의약품,2017-09-18,12월,이종서,http://www.abclon.co.kr,서울특별시
255440,KOSDAQ,야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",2017-09-29,12월,정광호,http://www.yasoled.com,경기도
030960,KOSDAQ,양지사,인쇄 및 인쇄관련 산업,다이어리,1996-10-24,06월,이현,http://www.yangjisa.com,경기도
102120,KOSDAQ,어보브반도체,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",2009-06-05,12월,최원,http://abov.co.kr,충청북도
238120,KOSDAQ,얼라인드,사진장비 및 광학기기 제조업,"자동세포카운팅시스템, 생체조직투명화시스템, 디지털세포이미징시스템",2016-11-03,12월,정연철,,경기도
224810,KONEX,엄지하우스,실내건축 및 건축마무리 공사업,"실내건축업, 분양공사 및 디자인 설계",2015-10-21,12월,정재호,http://www.eomjihouse.co.kr,서울특별시
019990,KOSDAQ,에너토크,일반 목적용 기계 제조업,전동액츄에이터,2006-02-01,12월,장기원,http://www.enertork.com,경기도
011090,KOSPI,에넥스,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",1995-07-08,12월,"박진규, 송성수(각자 대표)",http://www.enex.co.kr,서울특별시
041440,KOSDAQ,에버다임,특수 목적용 기계 제조업,"콘크리트펌프트럭, 중장비개량사업",2003-11-14,12월,전병찬,http://www.everdigm.com,충청북도
270660,KONEX,에브리봇,가정용 기기 제조업,물걸레로봇청소기,2017-07-24,12월,정우철,http://www.everybot.net,경기도
038680,KOSDAQ,에스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수",2000-04-27,12월,"박효대, 장병강",http://www.snetsystems.co.kr,서울특별시
217480,KOSDAQ,에스디생명공학,기타 화학제품 제조업,"마스크팩, 기초화장품",2017-03-02,12월,박설웅,http://sdbiotech.co.kr,서울특별시
121890,KOSDAQ,에스디시스템,전자부품 제조업,"요금징수시스템, 지능형교통시스템,하이패스단말기",2010-07-16,12월,박철웅,http://www.sdsystem.co.kr,경기도
097780,KOSDAQ,에스맥,통신 및 방송 장비 제조업,휴대폰용키모듈,2008-01-23,12월,조경숙,,경기도
042110,KOSDAQ,에스씨디,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER,2000-07-13,12월,오길호,http://www.sscd.co.kr,경기도
298060,KOSDAQ,에스씨엠생명과학,의약품 제조업,세포치료제,2020-06-17,12월,이병건,http://www.scmlifescience.com,인천광역시
065420,KOSDAQ,에스아이리소스,석탄 광업,자카드직물,2002-08-22,12월,Ten Sun Ok(전순옥),http://www.siresource.co.kr,서울특별시
270210,KONEX,에스알바이오텍,기타 화학제품 제조업,화장품 제조 및 유통,2017-06-15,12월,이소형,,경기도
103230,KOSDAQ,에스앤더블류,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품",2009-08-05,12월,정우진,http://www.snwcorp.com,부산광역시
260970,KONEX,에스앤디,기타 식품 제조업,그릴치킨농축액 외,2016-12-29,12월,여경목,http://www.isnd.co.kr,충청북도
900080,KOSDAQ,에스앤씨엔진그룹,기타 금융업,"오토바이, 제초기, 자동차기어",2009-12-04,12월,천진산,HK,홍콩
101490,KOSDAQ,에스앤에스텍,전자부품 제조업,블랭크마스크,2009-04-14,12월,정수홍,,대구광역시
095910,KOSDAQ,에스에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",2007-10-16,12월,"홍성민, 박상민 각자대표이사",http://www.s-energy.co.kr,경기도
275630,KOSDAQ,에스에스알,소프트웨어 개발 및 공급업,"취약점 진단 솔루션, 모의해킹 컨설팅",2018-08-06,12월,고필주,http://www.ssrinc.co.kr,서울특별시
031330,KOSDAQ,에스에이엠티,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",2000-05-23,12월,박두진,http://www.isamt.com,서울특별시
060540,KOSDAQ,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","이동통신중계기용부품(제어기,광모듈,RF필터)",2006-11-28,12월,정성원,http://www.satech.co.kr,경기도
158300,KONEX,에스에이티이엔지,특수 목적용 기계 제조업,"FPD Bonding System, Inspection System",2013-07-01,12월,"소진석, 황성철 (각자대표이사)",http://www.sateng.co.kr,경기도
056190,KOSDAQ,에스에프에이,특수 목적용 기계 제조업,"반도체, Display 제조설비 및 공장자동화기기",2001-12-18,12월,김영민,http://www.sfa.co.kr,경기도
080000,KOSDAQ,에스엔유,특수 목적용 기계 제조업,"OLED증착장비, OLED봉지장비, LCD검사장비 등",2005-01-25,12월,박제순,http://www.snuprecision.com,충청남도
086460,KONEX,에스엔피제네틱스,자연과학 및 공학 연구개발업,유전체 분석 서비스,2013-07-01,12월,신형두,http://www.snp-genetics.com,서울특별시
005850,KOSPI,에스엘,자동차 신품 부품 제조업,"자동차부품(자동차램프류,샤시와조향기기,케스터홀더) 제조",1988-11-08,12월,"이충곤,이성엽,김한영",http://www.slworld.com,대구광역시
246250,KONEX,에스엘에스바이오,기타 과학기술 서비스업,"신 의료 진단기술 연구개발, 의약품 연구개발 지원, 의약품 품질 관리 사업 등",2016-06-29,12월,이영태,http://www.slabs.co.kr,경기도
041510,KOSDAQ,에스엠,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",2000-04-27,12월,"이성수, 탁영준",http://www.smtown.com,서울특별시
299670,KONEX,에스엠비나,봉제의복 제조업,여성의류,2018-06-25,12월,윤동률,http://www.smvina.co.kr,서울특별시
007820,KOSDAQ,에스엠코어,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",2011-11-08,12월,이응상,http://www.smck.com,서울특별시
109610,KOSDAQ,에스와이,"구조용 금속제품, 탱크 및 증기발생기 제조업",샌드위치 패널,2015-12-29,12월,"조두영, 서인성 (공동대표이사)",http://www.sypanel.com,서울특별시
012750,KOSPI,에스원,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라",1996-01-30,12월,"노희찬, 모리야 키요시",http://www.s1.co.kr,서울특별시
306040,KOSDAQ,에스제이그룹,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자",2019-11-18,12월,이주영,http://www.sj-group.co.kr,서울특별시
080440,KOSDAQ,에스제이케이,기타 전문 도매업,"자동차부품, 키보드 등",2005-05-13,12월,김도윤,http://SEJIN.COM,서울특별시
217910,KONEX,에스제이켐,기초 화학물질 제조업,"수처리응집제, 폴리프로필렌",2018-04-27,12월,배동수,http://www.sj-chem.com/,전라북도
224020,KONEX,에스케이씨에스,플라스틱제품 제조업,플라스틱 필름,2016-07-25,12월,조경진,http://skcs.co.kr,경기도
096630,KOSDAQ,에스코넥,통신 및 방송 장비 제조업,WaferProber,2007-12-26,12월,박순관(단독대표이사),http://www.syconnect.co.kr,경기도
069510,KOSDAQ,에스텍,영상 및 음향기기 제조업,스피커 및 스피커시스템,2003-11-14,12월,오인용,http://www.estec.co.kr,경상남도
041910,KOSDAQ,에스텍파마,의약품 제조업,원료의약품,2004-02-06,12월,김재철,http://www.estechpharma.com,경기도
234300,KOSDAQ,에스트래픽,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발",2017-12-05,12월,문찬종,http://www.straffic.co.kr,경기도
039440,KOSDAQ,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도
098660,KOSDAQ,에스티오,봉제의복 제조업,"셔츠,자켓/바지, 타이",2009-04-17,12월,김흥수,http://www.thesto.kr,서울특별시
052020,KOSDAQ,에스티큐브,기계장비 및 관련 물품 도매업,"전자부품, 정보통신기기, 지능형로봇외",2001-07-05,12월,정현진,http://www.stcube.com,서울특별시
237690,KOSDAQ,에스티팜,의약품 제조업,원료의약품,2016-06-23,12월,김경진,http://www.stpharm.co.kr,경기도
050760,KOSDAQ,에스폴리텍,플라스틱제품 제조업,유무선 통신용 소프트웨어,2002-05-16,12월,이혁렬,http://www.spolytech.com,충청북도
288620,KOSDAQ,에스퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건물용 연료전지, 발전용 연료전지",2018-10-15,12월,"전희권, 홍성민 각자대표이사",http://www.s-fuelcell.com/,경기도
317830,KOSDAQ,에스피시스템스,특수 목적용 기계 제조업,산업용 갠트리 로봇,2019-08-14,12월,"심상균, 심효준",http://www.spsystems.co.kr,경상남도
058610,KOSDAQ,에스피지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor,2002-07-23,12월,"이준호, 여영길(각자 대표이사)",http://www.spg.co.kr,인천광역시
043340,KOSDAQ,에쎈테크,일반 목적용 기계 제조업,LPG밸브,2000-08-29,12월,"조시영, 조경호",http://www.essentech.co.kr,전라북도
023960,KOSPI,에쓰씨엔지니어링,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",1997-06-23,12월,장정호,http://www.sc-eng.com,서울특별시
298690,KOSPI,에어부산,항공 여객 운송업,항공 여객 및 화물 운송,2018-12-27,12월,한태근,http://www.airbusan.com,부산광역시
054630,KOSDAQ,에이디칩스,그외 기타 제품 제조업,비메모리 반도체칩,2001-11-13,12월,김미선,http://www.adc.co.kr,경기도
200710,KOSDAQ,에이디테크놀로지,반도체 제조업,주문형 반도체,2014-12-16,12월,김준석,http://www.adtek.co.kr,경기도
096690,KOSDAQ,에이루트,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터",2010-12-01,12월,서문동군,http://www.jstephen.co.kr,경기도
140910,KOSPI,에이리츠,부동산 임대 및 공급업,,2011-07-14,12월,김종국 (단독 대표이사),http://www.areit.co.kr,서울특별시
078520,KOSPI,에이블씨엔씨,기타 화학제품 제조업,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래",2011-09-07,12월,"이해준, 조정열",http://www.able-cnc.com,서울특별시
298380,KOSDAQ,에이비엘바이오,기초 의약물질 및 생물학적 제제 제조업,항체의약품 연구개발,2018-12-19,12월,이상훈,http://www.ablbio.com,경기도
203400,KONEX,에이비온,자연과학 및 공학 연구개발업,신약개발,2014-07-21,12월,신영기,http://www.abionbio.com,서울특별시
195990,KOSDAQ,에이비프로바이오,특수 목적용 기계 제조업,소형 머시닝센터,2015-04-13,12월,"양진상,IAN CHAN",http://www.ugint.co.kr,대구광역시
003800,KOSDAQ,에이스침대,가구 제조업,침대,1996-05-03,12월,안성호,http://www.acebed.co.kr,경기도
322190,KONEX,에이스캠퍼,자동차 차체 및 트레일러 제조업,캠핑카,2020-12-29,12월,김민성,http://acecamper.co.kr/,충청남도
088800,KOSDAQ,에이스테크,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나",2006-03-27,12월,"구관영,홍익표(각자대표)",http://www.aceantenna.co.kr/kor/,인천광역시
241840,KOSDAQ,에이스토리,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작,2019-07-19,12월,이상백,http://www.astory.co.kr,서울특별시
138360,KOSDAQ,에이씨티,기타 화학제품 제조업,기능성 화장품 원료,2013-11-08,12월,김종서,http://www.actcos.com,충청북도
039230,KOSDAQ,에이아이비트,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체 검사장비, TFT-LCD 검사장치& 검사장비",2000-06-22,12월,박준일,http://aibit.co.kr,서울특별시
312610,KOSDAQ,에이에프더블류,일차전지 및 축전지 제조업,음극마찰용접단자,2019-07-01,12월,진정아,http://www.asanfw.com,경상북도
015260,KOSPI,에이엔피,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",1988-01-18,12월,전운관,http://anpcb.co.kr,인천광역시
234070,KONEX,에이원알폼,산업용 기계 및 장비 임대업,건설현장용 알루미늄 거푸집 임대,2015-12-21,12월,안호중,http://www.aonealform.co.kr,충청북도
072990,KOSDAQ,에이치시티,기타 과학기술 서비스업,기술검사서비스,2016-10-17,12월,이수찬,http://www.hct.co.kr,경기도
044990,KONEX,에이치엔에스하이텍,전자부품 제조업,"이방성전도필름, 수정진동자",2015-12-10,12월,김정희,http://www.hnshightech.com,대전광역시
176440,KOSDAQ,에이치엔티,전자부품 제조업,휴대폰 카메라 모듈,2016-11-28,12월,김도훈,http://www.hntelec.com,서울특별시
028300,KOSDAQ,에이치엘비,선박 및 보트 건조업,"각종 산업용 밸브류, 제지·제철용기계,기타 특수목적용 산업기계",1996-07-27,12월,진양곤,http://www.hlbkorea.com,울산광역시
067630,KOSDAQ,에이치엘비생명과학,"건축기술, 엔지니어링 및 관련 기술 서비스업","ESCO 사업, 신재생에너지 사업",2008-11-25,12월,"진양곤, 남상우 (각자대표)",http://www.hlb-ls.com,경기도
047920,KOSDAQ,에이치엘비제약,자연과학 및 공학 연구개발업,"씨트리시메티딘정, 로자틴정",2015-12-21,12월,"박재형, 전복환 각자대표",http://www.hlbpharma.co.kr,경기도
043220,KOSDAQ,에이치엘비파워,특수 목적용 기계 제조업,"발전설비 Damper, 전력설비 Busway",2001-07-03,12월,"임창윤, 김종원 / 각자대표이사",http://www.hlbpower.com,서울특별시
239610,KOSDAQ,에이치엘사이언스,기타 식품 제조업,건강기능식품 등,2016-10-28,12월,이해연,http://www.hlscience.com,경기도
353070,KOSDAQ,에이치엠씨제4호스팩,금융 지원 서비스업,기업인수합병,2020-07-29,12월,손혁,,서울특별시
353060,KOSDAQ,에이치엠씨제5호스팩,금융 지원 서비스업,합병을 유일한 사업목적으로 함,2020-12-16,12월,허인석,,서울특별시
044780,KOSDAQ,에이치케이,특수 목적용 기계 제조업,레이저가공 절단기,2000-09-07,12월,계명재,http://www.hk-global.com,경기도
071670,KOSDAQ,에이테크솔루션,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)",2009-04-17,12월,유영목,http://www.atechsolution.co.kr,경기도
045660,KOSDAQ,에이텍,컴퓨터 및 주변장치 제조업,"PC,모니터",2001-05-24,12월,한가진,http://www.atec.kr,경기도
224110,KOSDAQ,에이텍티앤,통신 및 방송 장비 제조업,교통카드단말기,2015-08-25,12월,신승영,http://www.atectn.co.kr,경기도
021080,KOSDAQ,에이티넘인베스트,신탁업 및 집합투자업,벤처캐피탈,1991-07-12,12월,"신기천, 이승용(각자대표)",http://www.hanmivc.co.kr,서울특별시
